pde_loss,bc_loss,total_loss
0.030719740316271782,0.004583547357469797,0.07655521482229233
0.031050359830260277,0.006119892932474613,0.09224928915500641
0.03375377878546715,0.0071283369325101376,0.1050371527671814
0.033261530101299286,0.003276021918281913,0.06602174788713455
0.028845548629760742,0.01060616783797741,0.13490723073482513
0.02827894501388073,0.012770839035511017,0.15598733723163605
0.030870862305164337,0.004578202031552792,0.0766528844833374
0.03496837615966797,0.007306377403438091,0.10803215205669403
0.03385159745812416,0.009787661023437977,0.13172820210456848
0.030397538095712662,0.0074073513969779015,0.10447105765342712
0.02789033204317093,0.003937823232263327,0.06726856529712677
0.03379546105861664,0.009073530323803425,0.12453076243400574
0.03681252524256706,0.00908282957971096,0.12764082849025726
0.030345506966114044,0.003864098573103547,0.06898649036884308
0.02742787078022957,0.007002569735050201,0.09745356440544128
0.028595352545380592,0.005465544760227203,0.08325079828500748
